Ensembl Gene ID	Associated Gene Name	Descriptio
C55C3.56	21ur-10354
C11D2.13	21ur-5213
Y43D4A.147	21ur-5461
C45E5.47	21ur-11193
Y57G11B.132	21ur-7944
Y4C6B.72	21ur-15457
LLC1.60	21ur-11106
Y57G11C.1044	21ur-7247
C23H5.14	C23H5.14
Y41E3.398	21ur-6543
T23G4.32	21ur-168
Y51H4A.741	21ur-13000
Y73F8A.403	21ur-2596
Y57G11B.39	21ur-1603
B0513.36	21ur-1417
C31H1.40	21ur-11235
Y40H7A.79	21ur-4446
C24D10.33	21ur-7064
T05C7.2	21ur-12280
Y51H4A.885	21ur-8829
Y40H7A.171	21ur-6312
Y57G11C.529	21ur-10033
Y64G10A.116	21ur-1578
Y40H7A.129	21ur-3308
Y105C5A.1203	21ur-13625
B0547.26	21ur-7819
Y73B6BL.164	21ur-15042
H25K10.59	21ur-8489
F38A5.19	21ur-11751
Y116A8C.203	21ur-14394
T05A1.10	21ur-12466
Y105C5B.1026	21ur-8640
Y73F8A.399	21ur-3625
T08B6.57	21ur-11858
Y4C6B.96	21ur-7882
C29E6.17	C29E6.17
Y67A10A.301	21ur-11713
Y105C5A.71	21ur-754
Y73F8A.360	21ur-5030
Y105C5B.293	21ur-2147
Y105C5A.277	21ur-4502
Y65A5A.20	21ur-8504
T08B6.48	21ur-14163
F26D10.23	F26D10.23
Y17G9A.58	21ur-14721
Y105C5B.124	21ur-4310
Y65A5A.5	21ur-4316
Y37A1B.226	21ur-12474
Y57G11C.703	21ur-11248
LLC1.41	21ur-4245
C45E5.11	21ur-2984
C11D2.69	21ur-13469
Y116A8B.62	21ur-6472
M199.34	21ur-96
C47A4.85	21ur-6746
B0273.42	21ur-5892
T06A10.7	21ur-3621
Y40H7A.301	21ur-6676
H32C10.13	21ur-100
H25K10.96	21ur-6047
B0513.14	21ur-2779
Y57G11C.590	21ur-5856
Y73F8A.836	21ur-11783
Y67A10A.23	21ur-2085
Y55F3BR.19	Y55F3BR.19
Y105C5B.1263	21ur-7556
Y57G11A.33	21ur-3628
Y73F8A.76	21ur-752
Y37A1B.171	21ur-10206
Y7A9D.12	21ur-3457
LLC1.55	21ur-11730
Y73F8A.1080	21ur-15435
W03F8.48	21ur-14271
Y51H4A.492	21ur-14577
Y41E3.181	21ur-2810
H12I19.90	21ur-15119
Y105C5A.1070	21ur-8767
E03H12.25	21ur-7153
Y116A8B.10	21ur-114
Y67A10A.320	21ur-11420
H12I19.77	21ur-8279
F35D6.10	21ur-6652
K02B2.35	K02B2.35
H34C03.11	21ur-13040
Y105C5B.870	21ur-7275
W03F8.24	21ur-4001
C17H12.21	21ur-11363
H16O14.28	21ur-6917
ZK381.24	21ur-10023
Y73F8A.335	21ur-3550
Y73B6BR.13	21ur-7990
ZK550.24	21ur-8477
Y51H4A.281	21ur-1563
Y73F8A.1165	Y73F8A.1165
Y67A10A.92	21ur-4423
Y116A8A.109	21ur-13135
Y105C5A.636	21ur-12706
Y73F8A.693	21ur-9062
Y105C5B.1203	21ur-9752
Y51H4A.808	21ur-8885
Y73F8A.762	21ur-11342
F13G11.73	21ur-14944
Y57G11C.447	21ur-1353
Y57G11C.67	21ur-553
Y57G11C.1065	21ur-11127
Y73B6BL.50	21ur-4616
F20B10.7	F20B10.7
C46G7.29	21ur-5132
Y57G11A.75	21ur-4573
B0513.86	21ur-10716
Y41E3.272	21ur-14281
C24D10.26	21ur-15634
B0478.4	21ur-11811
Y37A1B.156	21ur-5998
Y105C5A.874	21ur-8757
F13G11.103	21ur-6044
Y57G11C.573	21ur-10480
Y73F8A.128	21ur-1195
Y116A8A.12	21ur-3313
B0350.9	21ur-2403
Y105C5B.175	21ur-201
Y105C5A.901	21ur-14102
Y57G11C.223	21ur-220
C31H1.27	21ur-4276
ZK381.54	ZK381.54
Y105C5A.684	21ur-9526
Y105C5A.585	21ur-12363
C24D10.35	21ur-15259
Y9C9A.53	21ur-12315
Y57G11C.381	21ur-3890
K03D3.17	21ur-6236
F52D4.28	21ur-6164
Y64G10A.319	21ur-13362
B0350.35	21ur-8785
Y105C5B.1164	21ur-14460
Y105C5B.1083	21ur-7165
Y10G11A.82	21ur-15171
Y43D4A.119	21ur-10001
Y43D4A.156	21ur-8110
Y105C5B.764	21ur-14667
F52B11.18	21ur-5293
Y105C5A.1160	21ur-7771
Y41E3.31	21ur-1354
T27E7.46	21ur-13686
T05A1.15	21ur-11101
F13G11.9	21ur-3690
Y57G11C.262	21ur-3470
Y57G11C.496	21ur-3263
Y57G11A.25	21ur-3354
Y105C5A.404	21ur-2724
Y40H7A.183	21ur-9249
Y37A1B.320	21ur-10423
Y105C5B.1132	21ur-11348
Y73F8A.277	21ur-5058
Y51H4A.703	21ur-15482
Y57G11C.1118	21ur-15201
C47A4.39	21ur-3087
Y57G11C.383	21ur-3870
C27H2.64	21ur-15337
Y105C5B.125	21ur-2355
Y105C5A.386	21ur-2927
Y73B6BL.287	Y73B6BL.287
Y51H4A.763	21ur-7752
Y51H4A.37	21ur-2768
Y64G10A.165	21ur-3961
Y116A8A.50	21ur-1616
Y64G10A.107	21ur-3595
Y73F8A.746	21ur-11816
Y105C5B.723	21ur-13497
VY10G11R.27	21ur-4304
C24D10.46	21ur-10727
Y57G11C.984	21ur-9325
Y73B6BR.32	21ur-13194
Y105C5B.667	21ur-6640
Y57G11A.158	21ur-7190
Y57G11C.473	21ur-3407
H12I19.111	21ur-5863
Y73B6BL.197	21ur-7642
Y57G11C.565	21ur-12574
Y105C5A.1189	21ur-8704
Y51H4A.498	21ur-12115
Y105C5A.710	21ur-12649
Y57G11B.29	21ur-4349
Y105C5B.1273	21ur-8685
Y51H4A.899	21ur-7940
Y51H4A.90	21ur-3642
F13H10.10	F13H10.10
F56A11.10	F56A11.10
B0350.7	21ur-4973
Y40C5A.12	21ur-15313
Y51H4A.419	21ur-14014
F13G11.45	21ur-3967
Y105C5A.1169	21ur-13156
Y51H4A.641	21ur-5601
C26C9.14	21ur-7630
Y51H4A.178	21ur-5426
H08M21.5	21ur-9170
Y40H7A.64	21ur-1217
Y116A8B.50	21ur-7795
Y105C5A.663	21ur-7313
Y10G11A.17	21ur-3123
Y105C5B.887	21ur-12546
Y57G11C.685	21ur-11481
Y105C5B.139	21ur-5397
F36A4.19	21ur-10024
Y51H4A.193	21ur-3559
Y105C5B.211	21ur-1444
AC7.33	21ur-7462
F36H12.45	21ur-12108
C27H2.75	21ur-13103
Y41E3.96	21ur-154
Y105C5B.114	21ur-4330
Y57G11C.1137	Y57G11C.1137
Y45F10D.135	21ur-15649
Y7A9D.60	21ur-5908
Y94H6A.15	Y94H6A.15
C06E4.20	C06E4.20
Y69E1A.11	Y69E1A.11
C55C3.42	21ur-13285
Y73F8A.780	21ur-13248
Y4C6A.27	21ur-6118
Y51H4A.99	21ur-3963
Y41E3.64	21ur-4826
H12I19.23	21ur-1085
Y116A8A.67	21ur-6541
Y37A1B.268	21ur-6179
Y64G10A.322	21ur-11040
Y51H4A.794	21ur-13690
F02H6.49	21ur-15409
Y73B6BL.234	21ur-13878
T27E7.30	21ur-4864
Y116A8C.367	21ur-12036
F41H10.31	21ur-11841
Y7A9A.10	21ur-3348
Y64G10A.55	21ur-5364
Y7A9D.41	21ur-6212
Y105C5A.554	21ur-6417
Y73F8A.373	21ur-5131
Y105C5A.43	21ur-5133
C09B9.61	21ur-14819
H12I19.108	21ur-6862
Y51H4A.165	21ur-3445
Y105C5A.319	21ur-5278
Y37A1B.194	21ur-13532
T06A10.83	21ur-12547
Y105C5B.265	21ur-5093
VY10G11R.30	21ur-1281
Y51H4A.538	21ur-12005
Y105C5A.317	21ur-4385
Y64G10A.22	21ur-3074
Y41E3.119	21ur-1330
H04M03.24	21ur-918
Y43D4A.71	21ur-6663
H08M01.26	21ur-3419
Y105C5A.1156	21ur-5946
C18F3.5	21ur-10726
Y105C5A.379	21ur-3993
Y37A1B.272	21ur-6518
Y105C5B.183	21ur-196
H08M21.10	21ur-6734
Y4C6A.65	21ur-15601
T06A10.18	21ur-10
Y57G11B.91	21ur-5344
B0350.19	21ur-4928
H16O14.35	21ur-9440
C52D10.96	21ur-10936
Y73F8A.195	21ur-3672
H25K10.22	21ur-382
Y9C9A.33	21ur-3606
Y67A10A.83	21ur-4469
Y57G11A.62	21ur-4096
Y40H7A.93	21ur-4677
C31H1.54	21ur-7118
F02H6.43	21ur-11194
Y10G11A.76	21ur-6632
M03D4.43	21ur-13537
H25K10.29	21ur-4350
Y51H4A.421	21ur-8510
Y105C5A.532	21ur-9672
Y7A9A.50	21ur-12630
F38C2.36	21ur-4405
R05A10.90	21ur-11305
Y73F8A.831	21ur-6092
C52D10.60	21ur-9367
Y73B6BL.48	21ur-2113
W03F8.44	21ur-10776
B0513.89	21ur-15492
H04M03.48	21ur-9141
Y105C5A.299	21ur-976
Y67A10A.256	21ur-7395
Y73F8A.101	21ur-3196
Y37A1B.66	21ur-2042
Y57G11C.1046	21ur-7769
Y105C5B.373	21ur-4708
Y116A8C.303	21ur-9980
Y37A1A.23	21ur-2855
Y105C5A.1069	21ur-6246
Y73F8A.1095	21ur-10327
F11E6.13	21ur-10303
Y51H4A.89	21ur-5287
Y105C5A.745	21ur-12393
H08M01.61	21ur-7799
Y57G11C.956	21ur-8674
C45E5.27	21ur-9953
Y4C6B.53	21ur-12728
Y43D4A.81	21ur-9607
C46G7.85	21ur-6190
ZK616.19	21ur-4141
Y7A9D.20	21ur-5034
Y37A1B.71	21ur-49
F38C2.57	21ur-6360
Y17G9A.39	21ur-7358
Y73B6BL.226	21ur-9038
C35D6.116	21ur-11781
Y105C5B.929	21ur-7507
Y7A9B.7	21ur-10535
Y57G11C.524	21ur-8205
Y57G11C.975	21ur-10661
F28F9.14	F28F9.14
F44E8.8	21ur-5074
F25H8.17	F25H8.17
Y57G11B.151	21ur-12531
Y55F3C.12	21ur-15063
Y41E3.377	21ur-7340
Y59E9AL.35	21ur-7839
C09B9.83	C09B9.83
Y37A1A.32	21ur-3923
W08D2.11	W08D2.11
Y10G11A.32	21ur-12332
Y9C9A.24	21ur-4542
Y105C5A.422	21ur-2848
Y57G11C.1036	21ur-13820
C45E5.16	21ur-2958
Y41E3.387	21ur-11015
Y105C5A.1214	21ur-7074
Y57G11C.711	21ur-13431
M199.57	21ur-3709
Y37A1B.246	21ur-11890
Y64G10A.144	21ur-5321
Y41E3.255	21ur-14918
Y64G10A.274	21ur-7231
Y51H4A.547	21ur-12759
F12F6.16	F12F6.16
Y7A9A.71	21ur-10730
Y9C9A.95	21ur-9517
Y73F8A.91	21ur-5181
Y43E12A.5	Y43E12A.5
F40F11.6	F40F11.6
B0513.61	21ur-12249
Y73F8A.57	21ur-5214
H12I19.93	21ur-14697
Y105C5A.879	21ur-13595
AC7.56	21ur-6916
Y105C5B.1215	21ur-5624
Y17G9A.30	21ur-13101
Y37A1B.29	21ur-5261
C02B10.35	21ur-9085
Y57G11A.207	21ur-9869
C08G9.9	C08G9.9
Y105C5B.1320	21ur-15481
Y73B6BL.271	Y73B6BL.271
H32C10.30	21ur-9503
Y57G11C.906	21ur-14503
Y105C5B.570	21ur-150
Y105C5A.150	21ur-5448
Y105C5A.1113	21ur-10134
W03F8.65	21ur-10784
Y37A1A.16	21ur-4030
C53B4.10	21ur-14792
Y105C5B.964	21ur-8779
Y116A8C.183	21ur-959
ZC477.15	ZC477.15
Y73F8A.283	21ur-2606
T12E12.38	21ur-8439
M199.117	21ur-9313
Y51H4A.59	21ur-463
Y105C5B.147	21ur-964
F58D2.6	anr-31
Y105C5A.1233	21ur-10886
F55B11.89	21ur-15205
Y73F8A.854	21ur-8187
H25K10.14	21ur-597
Y57G11A.100	21ur-8523
F44E8.16	21ur-14832
Y73F8A.787	21ur-6807
C02B10.11	21ur-2058
Y37A1B.227	21ur-6595
Y57G11B.11	21ur-481
F26D12.15	21ur-1357
Y57G11A.14	21ur-4638
Y40H7A.213	21ur-14952
H25K10.85	21ur-8707
Y57G11B.82	21ur-3415
LLC1.12	21ur-3382
Y105C5B.1293	21ur-15427
F13G11.34	21ur-1138
F36H12.56	21ur-10189
Y64G10A.331	21ur-13862
Y10G11A.89	21ur-7670
K03H6.10	K03H6.10
Y73F8A.248	21ur-4039
Y73B6BL.85	21ur-14428
Y73F8A.1124	21ur-8131
Y57G11B.89	21ur-3750
LLC1.19	21ur-1077
Y51H4A.404	21ur-8807
T27E7.37	21ur-485
Y73B6BL.128	21ur-7111
Y41E3.380	21ur-12552
Y41E3.230	21ur-8683
Y73F8A.259	21ur-4652
Y51H4A.206	21ur-4621
C11D2.57	21ur-11803
Y41E3.350	21ur-14284
VY10G11R.39	21ur-14579
F52D4.20	21ur-10899
Y105C5B.441	21ur-4969
Y57G11C.450	21ur-3747
F13G11.37	21ur-1705
T27E7.58	21ur-12676
Y57G11A.197	21ur-10618
Y105C5B.750	21ur-9542
ZK809.14	ZK809.14
Y105C5B.478	21ur-180
Y40H7A.243	21ur-10628
M199.64	21ur-625
Y73B6BL.243	21ur-10029
Y40H7A.185	21ur-12035
Y51H4A.474	21ur-14202
Y105C5B.1063	21ur-5833
B0478.8	21ur-13155
Y57G11C.192	21ur-4073
T23G4.76	21ur-11562
Y105C5B.958	21ur-7922
Y7A9D.55	21ur-6568
Y105C5B.693	21ur-7191
Y43C5B.4	21ur-14024
Y73F8A.955	21ur-8937
Y57G11B.134	21ur-13710
Y64G10A.195	21ur-13611
F52B11.30	21ur-300
Y57G11C.465	21ur-2739
B0273.7	21ur-5385
Y105C5A.164	21ur-2252
Y105C5A.809	21ur-11190
C47A4.140	21ur-8457
C25A8.6	21ur-9962
Y57G11C.803	21ur-9550
R05A10.14	21ur-2849
Y73F8A.546	21ur-9871
Y57G11C.1124	21ur-12863
Y51H4A.613	21ur-12070
C52D10.78	21ur-14074
Y37A1A.134	21ur-8945
K08B4.30	21ur-14982
JC8.17	JC8.17
Y64G10A.66	21ur-518
Y4C6B.11	21ur-5302
H08M01.114	21ur-13822
Y116A8C.214	21ur-10275
Y64G10A.230	21ur-7946
ZC477.11	21ur-14731
C31H1.77	21ur-8491
F42G8.14	21ur-13709
Y57G11C.769	21ur-12878
R05A10.101	21ur-14848
Y105C5B.449	21ur-1041
Y57G11C.251	21ur-3231
Y57G11C.179	21ur-3305
M02B7.9	anr-18
Y116A8A.97	21ur-6617
Y105C5A.719	21ur-14784
C01G5.24	21ur-12103
Y73F8A.523	21ur-15086
Y73B6BL.206	21ur-9820
Y105C5A.494	21ur-1142
Y105C5B.549	21ur-104
H25K10.136	21ur-7638
Y105C5A.528	21ur-7717
Y67A10A.44	21ur-2153
Y67A10A.298	21ur-7606
Y67A10A.279	21ur-14879
Y40H7A.155	21ur-10193
Y57G11C.256	21ur-1838
VT23B5.1	VT23B5.1
F13G11.65	21ur-15674
Y116A8C.129	21ur-2965
Y67D8C.12	Y67D8C.12
Y41E3.169	21ur-4271
Y105C5A.774	21ur-7705
Y73F8A.803	21ur-8586
Y73F8A.508	21ur-12329
Y7A9D.29	21ur-11441
Y105C5B.704	21ur-6327
Y40H7A.264	21ur-10847
C27H2.14	21ur-3531
Y105C5B.1415	Y105C5B.1415
Y37A1B.321	21ur-6754
Y73F8A.252	21ur-1385
Y41E3.143	21ur-4434
F13G11.143	21ur-11734
C27H2.29	21ur-5012
Y17G9A.86	Y17G9A.86
Y73F8A.1174	anr-3
Y65A5A.14	21ur-12867
Y105C5B.683	21ur-11216
Y73F8A.1128	21ur-7712
C47A4.51	21ur-4072
Y105C5A.416	21ur-2237
C24D10.21	21ur-3717
Y7A9A.32	21ur-10191
C06A6.13	C06A6.13
Y37A1B.144	21ur-3684
F13G11.15	21ur-4356
H08M01.6	21ur-5063
LLC1.119	21ur-9102
Y67D8C.17	Y67D8C.17
Y73F8A.650	21ur-6128
Y73F8A.905	21ur-8868
Y41E3.437	21ur-6434
C09B9.40	21ur-14696
Y51H4A.630	21ur-11070
C11D2.68	21ur-6747
F52B11.10	21ur-4846
M03D4.35	21ur-8990
Y37A1B.119	21ur-4562
Y67D8A.8	Y67D8A.8
LLC1.100	21ur-10214
Y37A1B.20	21ur-2337
Y57G11C.308	21ur-435
Y51H4A.296	21ur-72
Y67A10A.136	21ur-2243
Y37A1B.305	21ur-12631
Y9C9A.109	Y9C9A.109
Y41E3.36	21ur-76
C47A4.16	21ur-631
B0350.51	21ur-10562
Y17G9A.77	21ur-9232
T23G4.37	21ur-2051
Y51H4A.351	21ur-2544
Y64G10A.86	21ur-2248
Y73F8A.646	21ur-12827
Y105C5B.74	21ur-963
B0513.19	21ur-3636
B0273.84	21ur-13505
Y37A1B.110	21ur-1245
C06A12.18	C06A12.18
Y105C5B.37	21ur-2563
T12E12.22	21ur-13051
C25G4.13	21ur-12525
C52D10.30	21ur-3805
Y116A8B.72	21ur-14810
Y73B6BL.91	21ur-11844
Y57G11C.995	21ur-13499
Y105C5B.1388	21ur-12041
Y73F8A.357	21ur-5411
Y73F8A.496	21ur-5154
Y51H4A.907	21ur-6830
T06A10.22	21ur-2828
F26D12.76	21ur-7508
H02I12.9	21ur-12556
Y116A8A.144	21ur-11333
Y40H7A.221	21ur-7823
T28H11.10	21ur-8750
Y51H4A.332	21ur-2835
Y41E3.259	21ur-12814
ZK617.13	ZK617.13
Y57G11C.170	21ur-3924
Y37A1A.9	21ur-1220
Y38H8A.10	Y38H8A.10
C17H12.27	21ur-7065
Y105C5B.948	21ur-6230
T06A10.92	21ur-12184
C46G7.60	21ur-9518
Y73F8A.489	21ur-922
Y73F8A.291	21ur-2157
Y73F8A.1117	21ur-6823
F55B11.130	21ur-13889
F36H12.34	21ur-12645
C10G6.42	21ur-12275
C10G6.28	21ur-14400
Y37A1B.234	21ur-12446
Y41E3.370	21ur-6889
C55F2.4	21ur-14878
Y45F10D.103	21ur-13516
Y73F8A.728	21ur-11744
C06E7.17	21ur-3003
F38C2.29	21ur-2896
Y40H7A.26	21ur-1687
C24D10.48	linc-145
Y73F8A.149	21ur-773
Y116A8C.226	21ur-12322
M03D4.74	M03D4.74
H08M01.102	21ur-8402
C02B10.67	21ur-8306
Y57G11C.757	21ur-7635
Y77E11A.20	Y77E11A.20
C46A5.14	C46A5.14
Y51H4A.604	21ur-14224
Y64G10A.244	21ur-8139
C47E12.16	C47E12.16
Y73F8A.927	21ur-15475
Y105C5B.618	21ur-9100
Y43D4A.26	21ur-2304
Y105C5B.423	21ur-3372
Y116A8C.197	21ur-671
Y73F8A.145	21ur-1263
B0273.113	B0273.113
Y73F8A.1008	21ur-8499
Y73F8A.342	21ur-2806
Y67A10A.217	21ur-12384
Y57G11A.131	21ur-13161
Y67A10A.106	21ur-3084
Y57G11A.219	21ur-8490
H32C10.62	21ur-6836
Y51H4A.635	21ur-13550
C46G7.75	21ur-10530
Y17G9A.81	21ur-8146
D1046.9	21ur-11902
Y64G10A.259	21ur-13524
C30H6.15	21ur-15377
H25K10.9	21ur-1418
F26D12.59	21ur-6185
Y40H7A.284	21ur-10635
Y116A8C.64	21ur-2344
Y73F8A.887	21ur-15275
Y105C5A.992	21ur-13825
F13G11.117	21ur-11392
H32C10.39	21ur-12502
Y45F10D.39	21ur-4912
Y73F8A.670	21ur-5479
H12I19.40	21ur-777
Y57G11C.730	21ur-5567
Y51H4A.686	21ur-13746
Y105C5A.201	21ur-5283
Y73F8A.874	21ur-6329
Y73F8A.1084	21ur-12411
Y51H4A.509	21ur-8892
H32C10.67	21ur-13959
C31H1.47	21ur-7318
Y59E9AL.14	21ur-1576
T13A10.40	21ur-13332
C08G9.5	C08G9.5
Y7A9A.57	21ur-11032
LLC1.28	21ur-852
Y57G11C.634	21ur-5684
Y105C5B.86	21ur-3554
F25H8.10	F25H8.10
T23G4.51	21ur-3610
C07G1.12	C07G1.12
C08F11.81	21ur-5683
R13H7.5	21ur-14595
R05A10.96	21ur-6938
Y40H7A.154	21ur-6107
K04D7.16	K04D7.16
Y41E3.27	21ur-4235
Y37E11B.13	Y37E11B.13
Y105C5A.1060	21ur-12884
Y73F8A.712	21ur-12993
H16O14.61	21ur-7625
Y51H4A.167	21ur-78
B0547.18	21ur-9023
Y105C5B.881	21ur-15658
Y73F8A.263	21ur-549
B0350.65	21ur-10061
H08M01.92	21ur-6778
Y57G11C.762	21ur-12566
Y105C5B.1239	21ur-14048
Y51H4A.214	21ur-1634
Y37A1B.124	21ur-4789
C09B9.73	21ur-11022
C08F11.112	21ur-5868
Y41E3.194	21ur-3891
Y105C5B.483	21ur-1862
C47A4.73	21ur-15469
Y51H4A.81	21ur-1913
Y105C5B.631	21ur-13328
F26D12.90	21ur-7504
Y116A8C.237	21ur-6245
AC7.80	21ur-7532
AC7.74	21ur-7898
LLC1.83	21ur-11176
F20C5.10	F20C5.10
Y116A8B.31	21ur-4920
C08F11.24	21ur-1439
Y105C5B.327	21ur-4745
Y116A8C.409	21ur-9525
C06E7.84	21ur-11675
Y67A10A.186	21ur-5594
H32C10.83	21ur-10325
M03D4.60	21ur-7827
B0513.46	21ur-8352
Y105C5A.1096	21ur-10567
Y73F8A.797	21ur-11756
Y105C5B.158	21ur-2703
C06E4.11	21ur-11682
Y37A1B.40	21ur-3788
R05A10.111	21ur-14541
LLC1.113	21ur-12140
Y41E3.203	21ur-5124
Y73B6BL.89	21ur-9986
H16O14.3	21ur-1078
C46G7.98	21ur-11228
Y105C5A.807	21ur-6148
Y105C5A.947	21ur-6222
Y67A10A.22	21ur-4821
Y105C5B.507	21ur-3180
W03F8.31	21ur-1826
R05A10.74	21ur-11538
B0513.72	21ur-6745
Y105C5B.1390	21ur-10831
Y41E3.187	21ur-3460
Y73F8A.347	21ur-2607
C31H1.15	21ur-4549
Y17G9A.12	21ur-3648
Y37A1A.31	21ur-3274
Y7A9A.16	21ur-1056
Y57G11A.85	21ur-12443
Y57G11C.1083	21ur-9286
H08M01.15	21ur-2090
Y57G11C.66	21ur-1723
F26D12.91	21ur-15423
Y41E3.40	21ur-3884
W09C2.13	W09C2.13
Y73F8A.470	21ur-4806
T23G4.87	21ur-13677
T06A10.30	21ur-3879
B0350.43	21ur-5573
F52B11.48	21ur-5714
Y105C5A.189	21ur-4090
C52D10.69	21ur-10355
Y105C5A.268	21ur-1972
Y105C5A.597	21ur-5635
Y105C5B.386	21ur-5119
Y116A8C.452	21ur-15478
Y54G2A.62	Y54G2A.62
Y67A10A.280	21ur-7716
Y73F8A.750	21ur-9128
Y57G11C.654	21ur-8109
Y64G10A.261	21ur-11535
VY10G11R.32	21ur-12938
Y105C5A.219	21ur-1169
Y64G10A.133	21ur-1989
Y51H4A.605	21ur-8607
Y105C5B.1072	21ur-6540
C39H7.30	21ur-12895
Y45F10C.14	21ur-5800
C54E4.7	C54E4.7
C01B10.21	21ur-11884
Y105C5B.1174	21ur-8434
LLC1.75	21ur-8754
T13A10.15	21ur-7232
AC7.67	21ur-6196
F26D12.25	21ur-4006
Y105C5A.1152	21ur-7755
C52D10.107	21ur-6075
Y37A1A.57	21ur-2469
Y73B6BL.51	21ur-298
Y73F8A.999	21ur-6214
T06A10.65	21ur-11995
Y73F8A.993	21ur-6274
Y37A1A.141	21ur-7075
C39E9.17	C39E9.17
Y57G11A.165	21ur-8496
Y116A8A.86	21ur-15636
Y51H4A.55	21ur-1495
Y57G11C.897	21ur-11579
Y73F8A.448	21ur-4231
AC7.83	21ur-9616
Y57G11C.793	21ur-9511
Y37A1B.167	21ur-8690
H32C10.49	21ur-14323
Y105C5B.1288	21ur-14018
Y51H4A.522	21ur-10143
Y64G10A.248	21ur-15254
Y57G11C.887	21ur-11745
T08B6.23	21ur-5728
ZK180.14	ZK180.14
F13G11.145	F13G11.145
C46G7.62	21ur-12705
Y67A10A.171	21ur-14276
F58F9.15	21ur-6414
Y73F8A.818	21ur-11696
Y57G11C.925	21ur-8553
M199.26	21ur-2807
Y73F8A.636	21ur-12948
B0273.96	21ur-8181
C08F11.71	21ur-13796
Y105C5B.249	21ur-4275
T19E7.24	T19E7.24
Y105C5B.45	21ur-3409
T23G4.43	21ur-2500
B0350.47	21ur-15190
Y73F8A.1050	21ur-8974
Y37A1B.229	21ur-12357
Y51H4A.660	21ur-7142
Y37A1B.235	21ur-9059
Y105C5B.648	21ur-10960
Y105C5B.1224	21ur-12528
F56F12.30	21ur-12241
B0350.53	21ur-7796
M03D4.33	21ur-10778
Y73F8A.1057	21ur-6985
Y105C5A.366	21ur-4998
Y73B6BR.28	21ur-12804
Y116A8B.30	21ur-2763
Y40H7A.215	21ur-5820
Y57G11B.68	21ur-4285
Y40H7A.220	21ur-7912
H25K10.100	21ur-10619
F36H12.63	21ur-13697
Y73F8A.169	21ur-1176
Y51H4A.295	21ur-315
Y73F8A.441	21ur-3998
Y41E3.77	21ur-925
R05A10.87	21ur-12614
Y40H7A.202	21ur-7200
Y105C5B.716	21ur-6762
Y116A8C.407	21ur-8657
Y17G9A.47	21ur-13082
Y43D4A.125	21ur-11271
Y4C6A.44	21ur-9770
Y37A1A.49	21ur-875
C35D6.80	21ur-14600
C06E7.65	21ur-8145
H08M01.5	21ur-4538
B0513.20	21ur-1259
Y116A8C.173	21ur-2854
C02F4.9	C02F4.9
Y7A9D.63	Y7A9D.63
Y105C5A.777	21ur-8821
Y51H4A.226	21ur-4742
Y105C5A.95	21ur-1718
Y57G11C.396	21ur-2654
T27E7.23	21ur-4297
Y51H4A.517	21ur-9789
Y17G9A.87	Y17G9A.87
Y105C5A.547	21ur-7220
Y105C5A.730	21ur-14185
Y105C5B.862	21ur-9046
Y10G11A.72	21ur-9675
F25H8.19	F25H8.19
Y37A1B.104	21ur-314
R05A10.56	21ur-5373
C06E7.21	21ur-3585
Y17G9A.75	21ur-9274
C26C9.15	21ur-9611
W02A2.10	W02A2.10
Y43D4A.92	21ur-10620
B0350.68	B0350.68
Y40H7A.49	21ur-2143
K01A6.14	K01A6.14
Y57G11B.30	21ur-583
Y45F10D.77	21ur-14288
Y105C5B.837	21ur-6451
F13G11.21	21ur-4815
Y57G11C.684	21ur-7749
C47A4.58	21ur-242
Y57G11C.704	21ur-13655
Y105C5B.676	21ur-6041
Y41E3.71	21ur-988
Y105C5B.311	21ur-3645
F35D6.3	21ur-8284
Y73B6BL.151	21ur-9643
Y51H4A.780	21ur-9553
Y105C5A.700	21ur-14596
Y105C5B.500	21ur-3840
C52D10.74	21ur-8600
Y73F8A.282	21ur-2233
Y73B6BL.218	21ur-9429
Y4C6B.56	21ur-8088
Y105C5A.1041	21ur-12418
Y64G10A.96	21ur-2907
Y105C5B.1108	21ur-15538
F28E10.11	F28E10.11
Y67A10A.154	21ur-12659
Y59E9AL.20	21ur-11509
Y105C5B.84	21ur-3327
Y4C6A.40	21ur-14955
C55C3.49	21ur-7116
Y105C5A.1178	21ur-10791
H08M01.35	21ur-3933
Y105C5A.940	21ur-6873
Y41E3.439	21ur-8805
C39H7.55	21ur-6751
Y105C5A.1106	21ur-11966
C48A7.7	C48A7.7
R05A10.116	21ur-10464
Y116A8C.426	21ur-10070
Y105C5A.577	21ur-7130
F08G5.17	F08G5.17
Y116A8C.263	21ur-10232
C24E9.1	C24E9.1
C27H2.85	21ur-8155
Y105C5A.1171	21ur-12882
R05A10.82	21ur-7161
Y67A10A.148	21ur-6431
B0513.56	21ur-6579
Y105C5A.1232	21ur-11514
Y105C5B.1354	21ur-13893
C47A4.22	21ur-1785
C52D10.87	21ur-14931
Y105C5A.1255	21ur-7720
Y41E3.335	21ur-11369
F55B11.53	21ur-5319
Y116A8C.177	21ur-4640
C45E5.54	linc-134
F52D4.35	21ur-13467
AC7.48	21ur-7187
Y57G11C.550	21ur-5934
B0513.65	21ur-6204
Y73F8A.1075	21ur-11596
Y43D4A.141	21ur-11729
Y73F8A.707	21ur-11797
ZK617.7	ZK617.7
